Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2012-08-20,24.734834671020508,24.82334628230925,24.606091346277694,24.79920633339191,23737700
2012-08-21,24.783111572265625,24.91185488941443,24.6302298423648,24.750926510349124,28822700
2012-08-22,24.573909759521484,24.75093147240497,24.517583204077834,24.614141478668095,33437400
2012-08-23,24.34861183166504,24.461261890139472,24.20377516520252,24.453215238142448,28355600
2012-08-24,24.590002059936523,24.64632708186071,24.284236997458738,24.34056201938293,22943300
2012-08-27,24.69460678100586,24.911860215933036,24.614141806897923,24.887721798019868,34691100
2012-08-28,24.646324157714844,24.783114138190705,24.557814077224506,24.702650707697952,23947900
2012-08-29,24.662418365478516,24.74288333367456,24.493443313534275,24.662418365478516,23346800
2012-08-30,24.396886825561523,24.630235096888768,24.316421851492066,24.56586342458155,23982100
2012-08-31,24.799205780029297,24.911855802980245,24.445160877515878,24.622184096143318,36590100
2012-09-04,24.45320701599121,24.67046194263515,24.260092037221515,24.5014869117397,48556700
2012-09-05,24.45320701599121,24.5658585713296,24.308370398228583,24.316417047519998,33650000
2012-09-06,25.22567367553711,25.233720326490356,24.50953708811547,24.54172369192846,48371700
2012-09-07,24.90380859375,25.000365309661007,24.726785390010935,24.97622689805392,42649100
2012-09-10,24.71874237060547,24.86357900047923,24.54976732558045,24.80725398547089,40524000
2012-09-11,24.775074005126953,24.871630755032147,24.630237345527295,24.69460902371138,25191800
2012-09-12,24.767026901245117,25.088885286288146,24.72679364390109,24.895770255262327,32775800
2012-09-13,24.89576530456543,25.08888029718898,24.461255420106284,24.855532055222064,45047300
2012-09-14,25.113021850585938,25.145208454083193,24.791163489322017,24.95209343732484,51422800
2012-09-17,25.113021850585938,25.153255104957505,24.976233389947783,25.096930083579036,36488500
2012-09-18,25.088876724243164,25.11301513567006,24.968180062884734,25.02450506920258,34542700
2012-09-19,24.98427963256836,25.096931215146245,24.976234516073035,25.016466237516838,48871900
2012-09-20,25.306137084960938,25.330275501585803,24.87162716881357,24.90381377063559,45543000
2012-09-21,25.0969295501709,25.434881206000647,25.016464577879685,25.2900445628248,102348900
2012-09-24,24.767026901245117,25.000373654873123,24.654375315423675,24.944048629333324,46825900
2012-09-25,24.45320701599121,24.944041879577572,24.42906860285839,24.90381016786192,54266400
2012-09-26,24.27619171142578,24.622190048118565,24.17158831264839,24.36470334213561,54672000
2012-09-27,24.268144607543945,24.46125963343055,24.050889627893337,24.27619125879861,47129900
2012-09-28,23.94628143310547,24.348604706777117,23.930188133820643,24.284233044379313,54229300
2012-10-01,23.72903060913086,24.12330730148667,23.672705586614565,23.98651730334349,54042700
2012-10-02,23.865814208984375,24.050882528991213,23.737070896393416,23.881907506743584,43338900
2012-10-03,24.026750564575195,24.131353958597245,23.873867264319806,23.938238937889167,46655900
2012-10-04,24.16353988647461,24.16353988647461,23.793401622753738,24.11525998159251,43634900
2012-10-05,24.018705368041992,24.340563755379634,23.930193735995946,24.32447045232729,41133900
2012-10-08,23.962377548217773,24.0750275869661,23.77730765417765,23.84972597472777,29752000
2012-10-09,23.560054779052734,23.930191506318348,23.479589806030123,23.881913136401465,45121100
2012-10-10,23.318649291992188,23.584182508308167,23.294510885344106,23.45543922371503,47227100
2012-10-11,23.294519424438477,23.53591278785316,23.230147758545122,23.511772837615062,41488500
2012-10-12,23.495685577392578,23.592242327376155,23.173825651469002,23.31061565956396,46464700
2012-10-15,23.745121002197266,23.914096049045064,23.53591270509411,23.6324709709654,42440200
2012-10-16,23.72903060913086,23.930192280827196,23.59224061098768,23.69684553972516,47739400
2012-10-17,23.809499740600586,23.849731468065418,23.40717632698414,23.576151424026875,44206100
2012-10-18,23.737077713012695,23.92214608616595,23.543962688669062,23.85777441138474,59238500
2012-10-19,23.045072555541992,23.39911740358413,22.93242254992272,23.374977458919478,90470800
2012-10-22,22.530099868774414,23.197956339209146,22.393309915324345,23.117491389872416,83374000
2012-10-23,22.570337295532227,22.691035517493614,22.336990571539616,22.345037221986484,64414800
2012-10-24,22.44964027404785,22.69103517963472,22.4255018578083,22.658848578326488,53320400
2012-10-25,22.433551788330078,22.691040049836033,22.417460018963794,22.682993397781914,54084300
2012-10-26,22.699079513549805,22.803684429457736,22.401361135409072,22.417454435508994,57790000
2012-10-31,22.96462059020996,23.238199092409964,22.93243398127938,22.972665707700617,69464100
2012-11-01,23.753170013427734,23.785355082089804,23.18991673179518,23.206010033497073,72047900
2012-11-02,23.737077713012695,23.954332690927448,23.6002877122599,23.80949603898428,57131600
2012-11-05,23.841676712036133,23.930188324064837,23.60028335981067,23.833631597071257,38070800
2012-11-06,24.026750564575195,24.300330560930412,23.825588892828225,23.994563960419637,43401500
2012-11-07,23.399124145507812,24.00260912333357,23.374984193887784,23.761215746099932,57871800
2012-11-08,23.18186378479004,23.632466901609746,23.173817136124548,23.431305289196366,49841800
2012-11-09,23.197961807250977,23.48763507924622,23.181868506641994,23.23819352403182,43291200
2012-11-12,22.707128524780273,23.342800132152863,22.699081873893586,23.286475110687796,61112300
2012-11-13,21.97699546813965,22.147359030405195,21.7011674219786,21.920207614051133,131689200
2012-11-14,21.77417755126953,22.139244483264523,21.741726469602092,22.098680631180223,76086100
2012-11-15,21.628149032592773,21.87963870580359,21.603810723306843,21.806625325298413,50955600
2012-11-16,21.51458168029785,21.6606084978445,21.368554862751203,21.636270179135654,64083300
2012-11-19,21.684932708740234,21.741720538814718,21.47400537749764,21.741720538814718,57179300
2012-11-20,21.66871452331543,21.74172791456693,21.465899891473004,21.70927837809562,47070400
2012-11-21,21.863414764404297,22.041891057524403,21.636261852599294,21.668711384369942,66360300
2012-11-23,22.471864700317383,22.52865255691766,22.06623538476908,22.09057215339603,57845700
2012-11-26,22.220373153686523,22.374512725071675,22.041896813955784,22.34206318482655,85198700
2012-11-27,21.968881607055664,22.212258554609516,21.936432069479835,22.19603455949805,45018600
2012-11-28,22.196033477783203,22.220370242940806,21.71739082988124,21.912092687906185,53018400
2012-11-29,21.863414764404297,22.196030588654676,21.79040138372957,21.993215986192123,69551400
2012-11-30,21.595703125,22.009443620824737,21.490238647748303,21.944542999190183,83690200
2012-12-03,21.44156837463379,21.75795878260419,21.417230055807906,21.725509238189566,53173800
2012-12-04,21.39288902282715,21.603814887888397,21.368550708849504,21.498351955357773,49777500
2012-12-05,21.636260986328125,21.847188350126398,21.303645175394994,21.400995314161857,68283800
2012-12-06,21.684932708740234,21.887747271779002,21.587582584998927,21.749833307018548,39182300
2012-12-07,21.465898513793945,21.75795206005598,21.392886674581177,21.75795206005598,46162100
2012-12-10,21.855314254760742,21.87965103040273,21.51458546959152,21.547035019565335,47031100
2012-12-11,22.163583755493164,22.301497773482517,21.944543571506617,21.944543571506617,52282800
2012-12-12,22.098684310913086,22.40696344867549,21.968883057335127,22.333950050118762,43966300
2012-12-13,21.99321746826172,22.32583331492627,21.863416237726902,22.16358100308139,45080100
2012-12-14,21.74984359741211,22.009446113349785,21.66060619965419,21.99322211661847,42077500
2012-12-17,21.985107421875,22.08245758316137,21.644378762666868,21.733617699973472,42046100
2012-12-18,22.358287811279297,22.415075668823185,22.017559118662895,22.10679806471933,50486900
2012-12-19,22.155467987060547,22.496196600274104,22.106792912987956,22.46374706667661,53519900
2012-12-20,22.45563316345215,22.45563316345215,22.02566564667203,22.196030718359484,52607300
2012-12-21,22.2690486907959,22.301498229446473,21.903981710021036,22.2690486907959,98776500
2012-12-24,21.95265007019043,22.106789586806673,21.903975003441474,22.06622728907462,20842400
2012-12-26,21.790401458740234,22.066229442827016,21.660600236505584,21.928315450783625,31631100
2012-12-27,21.87153434753418,21.97699884764746,21.555143941900752,21.814746484713126,39394000
2012-12-28,21.53891372680664,21.822854526710803,21.53891372680664,21.668714970073765,28239900
2012-12-31,21.66871452331543,21.71739114905166,21.392888047574345,21.571364366548657,42749500
2013-01-02,22.406967163085938,22.496204572618076,22.025674563559807,22.106800747332596,52899300
2013-01-03,22.10679817199707,22.431301321931915,22.033784769842594,22.415075777596904,48294400
2013-01-04,21.693052291870117,22.179807705549038,21.68493952111764,22.12301985763451,52521100
2013-01-07,21.65249252319336,21.806630543497395,21.611928664676782,21.717393149466897,37110400
2013-01-08,21.53891372680664,21.7336171390602,21.465900334049774,21.701166054566983,44703100
2013-01-09,21.660606384277344,21.701168697480945,21.547029122071752,21.676830381146946,49047900
2013-01-10,21.465898513793945,21.88775329231628,21.32798605845103,21.620038057360325,71431300
2013-01-11,21.76606559753418,21.84719175739396,21.31987403933458,21.4902375824226,55512100
2013-01-14,21.814741134643555,21.9688806868931,21.709278207748287,21.822853905535933,48324400
2013-01-15,22.074352264404297,22.139254456977554,21.766074586448525,21.766074586448525,48244500
2013-01-16,21.936424255371094,22.09056221181742,21.91208595034425,22.025661612431506,41077400
2013-01-17,22.10679817199707,22.285274517622966,21.952658595520614,22.058123086345113,51685900
2013-01-18,22.10679817199707,22.139249260667093,21.93643459853868,21.985109684190636,52167700
2013-01-22,22.025671005249023,22.269049517248888,21.903982522925595,22.147359487572455,58650600
2013-01-23,22.398845672607422,22.423182435120403,22.06622984120707,22.06622984120707,50387700
2013-01-24,22.415075302124023,22.77202953315711,22.285274044903453,22.47186470609193,101739300
2013-01-25,22.61788558959961,22.901826365162417,22.220369122752775,22.374508666175913,81847700
2013-01-28,22.642223358154297,22.901825816211026,22.52053489935929,22.7233495131352,56056500
2013-01-29,22.72335433959961,22.82070450837181,22.390738426147365,22.569214767131754,49242600
2013-01-30,22.593549728393555,22.86937774454924,22.520536338978648,22.72335096571943,43580500
2013-01-31,22.2690486907959,22.690901977371027,22.2284848332915,22.54487673241403,50530000
2013-02-01,22.658451080322266,22.755801237790685,22.350171971182277,22.44752367600355,55565900
2013-02-04,22.260936737060547,22.731466669926085,22.244711193462734,22.609778187648498,50540000
2013-02-05,22.309612274169922,22.43941353088594,22.196036561381664,22.406963990383453,35410400
2013-02-06,22.1798095703125,22.342061904297744,22.106796174754432,22.212259108697786,41889600
2013-02-07,22.131139755249023,22.220377167557658,21.98511292938524,22.18792762145087,38028300
2013-02-08,22.350177764892578,22.47997904006669,22.155475852131406,22.187926944601564,33318500
2013-02-11,22.601669311523438,22.650344403353618,22.309615665835814,22.4313041690879,32247700
2013-02-12,22.61788558959961,22.71523728738073,22.512422668743405,22.61788558959961,35990900
2013-02-13,22.739578247070312,22.80447887069892,22.617888223832875,22.65845208069633,41715600
2013-02-14,22.747690200805664,22.763914195614973,22.609776187132915,22.650338495185483,32663200
2013-02-15,22.72335433959961,22.845042824241375,22.617889851517855,22.747692655469177,49650900
2013-02-19,22.944204330444336,22.9769240881708,22.73971052514567,22.80514848043469,38781400
2013-02-20,22.796966552734375,23.066898271306176,22.764246800100857,23.00963870419752,44110200
2013-02-21,22.486135482788086,22.690629259343268,22.273461767951055,22.690629259343268,49078500
2013-02-22,22.706993103027344,22.706993103027344,22.47795947161233,22.64155514550362,31425900
2013-02-25,22.387983322143555,22.944205182678395,22.387983322143555,22.878767224958768,48011800
2013-02-26,22.387983322143555,22.576117255566988,22.363443502937205,22.39616170171503,49923300
2013-02-27,22.747892379760742,22.903308121718336,22.355264614970658,22.428882515889303,36394700
2013-02-28,22.739707946777344,22.878763781019984,22.690629875916336,22.805145894646603,35840200
2013-03-01,22.862409591674805,22.88694785145349,22.510679973316112,22.67427409244209,34849700
2013-03-04,23.026002883911133,23.026002883911133,22.65791495897311,22.78061093395245,38157500
2013-03-05,23.189594268798828,23.345009973785242,23.034178563812414,23.140516199916053,41432200
2013-03-06,22.9769229888916,23.091439015127637,22.723351119298734,23.075079137047105,51448500
2013-03-07,23.017831802368164,23.1323494418951,22.911495665840906,22.993293534027412,29196700
2013-03-08,22.903301239013672,23.17323294120979,22.870581488365133,23.107795000076294,37667800
2013-03-11,22.796966552734375,22.87876281399081,22.633370909894147,22.854224559679352,36627500
2013-03-12,22.82968521118164,22.862404964482998,22.608831556888585,22.772427203067966,39255200
2013-03-13,22.83786964416504,22.919667483353138,22.698813785594478,22.796971504652998,29093400
2013-03-14,23.017831802368164,23.03419168803838,22.846057683324613,22.903315723005797,55914800
2013-03-15,22.93602752685547,23.03418368645025,22.886947886894053,22.9278475868619,92710300
2013-03-18,22.985107421875,23.132343233058972,22.7478938238199,22.805151848132745,44809400
2013-03-19,23.050546646118164,23.08326485029975,22.92785065014981,23.00146855976367,51901600
2013-03-20,23.165056228637695,23.304112067926482,23.0505402057518,23.181416106239624,35447800
2013-03-21,22.993282318115234,23.19777610874902,22.944202685045184,22.993282318115234,34233200
2013-03-22,23.107799530029297,23.181417423256658,22.985103561371652,23.058721454599016,28720900
2013-03-25,23.034183502197266,23.189599240503842,22.870587823962552,23.148699540863156,44154000
2013-03-26,23.034183502197266,23.181419300575705,22.993285362720595,23.099621461458348,27824300
2013-03-27,23.20595932006836,23.271397279892597,22.96874574060299,23.01782382043016,36047400
2013-03-28,23.40227508544922,23.443173228573695,23.115983403085423,23.165061486867625,55453800
2013-04-01,23.40227508544922,23.443173228573695,23.19778124949853,23.426813347258243,29201100
2013-04-02,23.557687759399414,23.598587460052475,23.328655676398498,23.385913697148727,28456500
2013-04-03,23.361373901367188,23.6803853261409,23.345015581252785,23.51678964368443,35062800
2013-04-04,23.39409065246582,23.402270591552767,23.124158903251992,23.222315051967644,45263200
2013-04-05,23.475893020629883,23.54133098580956,22.993287442368217,23.083263669387673,50927300
2013-04-08,23.385915756225586,23.500431807808923,23.28775802617973,23.500431807808923,34759500
2013-04-09,24.220247268676758,24.39202131958121,23.459530048582284,23.500428186369835,77733800
2013-04-10,24.768287658691406,24.80100585281845,24.14662636864003,24.187524501339773,71116700
2013-04-11,23.672199249267578,23.884872957262257,23.50042367120264,23.803075137239126,130923200
2013-04-12,23.54951286315918,23.737646833502122,23.443175185894535,23.598590951039014,62886300
2013-04-15,23.467710494995117,23.704922507580992,23.32047469951782,23.43499073592728,56332900
2013-04-16,23.696739196777344,23.83579503270596,23.475887095143232,23.63948118671799,52797300
2013-04-17,23.58222198486328,23.753997566523932,23.394088086986503,23.598581861243094,52840700
2013-04-18,23.54951286315918,23.704927068139376,23.312299244772117,23.6803888042816,56906600
2013-04-19,24.351123809814453,24.735571619489857,24.22024789332223,24.228427833123494,99790700
2013-04-22,25.218175888061523,25.504467526161896,24.76011020319927,24.78464846121445,137904000
2013-04-23,25.03004264831543,25.275434596174186,24.85008709706598,25.111840484323,59126900
2013-04-24,25.97888946533203,26.109765357033357,25.03003847041558,25.04639834691917,90946600
2013-04-25,26.12613868713379,26.862316347087706,25.798948789394768,25.938003130789916,110700200
2013-04-26,26.00343132019043,26.158845478676483,25.7253196384649,26.093407527691877,47799300
2013-04-29,26.674171447753906,26.731429461433272,25.987072163273787,26.01161042047131,59116400
2013-04-30,27.074979782104492,27.08316128206527,26.40424032040767,26.63327551438979,75165200
2013-05-01,26.764158248901367,27.058629915945616,26.665998946334103,26.93593234790092,54330900
2013-05-02,27.12405776977539,27.132236148910355,26.494216485238557,26.690531908083305,46059500
2013-05-03,27.39398765563965,27.418525910299433,27.05861798720386,27.18131238083018,46784600
2013-05-06,27.606666564941406,27.737542489028744,27.19767891212746,27.336733216326685,40978300
2013-05-07,27.246755599975586,27.639383329673013,27.189497584415204,27.52486729855224,43078300
2013-05-08,26.985004425048828,27.1894982341736,26.706892719826026,27.050440821398247,51595700
2013-05-09,26.71508026123047,26.9931920618322,26.65782222466502,26.870494486146832,46417800
2013-05-10,26.739608764648438,26.764150143021958,26.43695880754954,26.723248885842033,36394900
2013-05-13,27.017723083496094,27.050442844281598,26.625095315054438,26.674174956232694,36027600
2013-05-14,27.619028091430664,27.619028091430664,27.017719454455538,27.06714324433865,56870100
2013-05-15,27.88262176513672,27.92380983728188,27.536664583020297,27.553139183436613,46303900
2013-05-16,28.072080612182617,28.129740147697756,27.635511517584977,27.709645654991444,59382900
2013-05-17,28.722795486450195,28.722795486450195,28.088537776376228,28.113251237739963,60666700
2013-05-20,28.895790100097656,28.912261558780475,28.566304366682342,28.60748929780705,54020800
2013-05-21,28.706331253051758,29.05229155713429,28.599251069924225,28.912259032893473,48702400
2013-05-22,28.508634567260742,28.698087695969775,28.302706843593395,28.656902779677846,66047500
2013-05-23,28.129735946655273,28.459218508648114,27.923808167081543,28.19563120217042,51102700
2013-05-24,28.22858428955078,28.23682001929645,27.923812013617336,27.94028347310867,33174400
2013-05-28,28.846364974975586,28.97815863385793,28.343900668546425,28.35213639751027,48212100
2013-05-29,28.731048583984375,28.846367653438026,28.475696971473447,28.615729514530724,38412200
2013-05-30,28.854597091674805,29.035814528279943,28.673382797277956,28.706328851217563,51131000
2013-05-31,28.74751853942871,29.060526493868622,28.65690981601404,28.68162014341496,56165700
2013-06-03,29.315881729125977,29.348830931250976,28.6898625997953,28.763993591263258,51252600
2013-06-04,28.821643829345703,29.439426962671817,28.64042643806364,29.340579398950233,65529500
2013-06-05,28.648666381835938,28.73927509081715,28.36036880072114,28.500398156631764,46025100
2013-06-06,28.796937942504883,28.9204958585557,28.409795880481767,28.69809349498923,37618500
2013-06-07,29.381776809692383,29.47238554387206,28.879315620329443,29.03581961614326,40757300
2013-06-10,29.217025756835938,29.36529396578907,28.945199659685986,29.24997180377515,35994500
2013-06-11,28.698095321655273,28.97815722594949,28.56630166917614,28.871073901370032,39435900
2013-06-12,28.829891204833984,29.0522935997649,28.70633327135833,28.945210266899917,37372700
2013-06-13,28.599246978759766,28.846359650778282,28.492163668742105,28.821649326238862,45654900
2013-06-14,28.335657119750977,28.57453090028442,28.212099223930924,28.45921187336321,53192600
2013-06-17,28.829891204833984,28.961684867510588,28.52511894905848,28.574539608681725,49670100
2013-06-18,28.81340980529785,28.969913760856787,28.74751456061284,28.80517407804024,28616500
2013-06-19,28.492164611816406,28.904020126215485,28.492164611816406,28.796936812653424,30816200
2013-06-20,27.58608627319336,28.27800372668469,27.487238678259956,28.220341058535954,54493700
2013-06-21,27.404870986938477,27.78377737078679,27.223653524137656,27.72611784029721,85338500
2013-06-24,27.775535583496094,28.17091648156265,26.828266688276926,27.133038874705885,56109000
2013-06-25,27.734350204467773,28.319187451947283,27.561371633986173,28.07207475951523,44073400
2013-06-26,28.294475555419922,28.401558880233928,27.915569196488555,28.10502237595424,48665900
2013-06-27,28.516870498657227,28.648664117063547,28.418026070404416,28.43450066548117,28993100
2013-06-28,28.450984954833984,28.656912750148866,28.286242090140323,28.319191291520813,65545500
2013-07-01,28.30271339416504,28.821652257731632,28.278003067112294,28.623960214684406,31055400
2013-07-02,27.95675277709961,28.36860831493542,27.701404354654777,28.343897988171953,37630000
2013-07-03,28.014413833618164,28.310950339836054,27.676692399805244,27.726116198244412,15994400
2013-07-05,28.17915916442871,28.203872636926008,27.660223375118047,28.080314701066037,26085900
2013-07-08,28.27800941467285,28.492172962356214,27.98970858477282,28.294480874933075,32396900
2013-07-09,28.294475555419922,28.500403334257644,28.12149697532628,28.48393187709414,25318500
2013-07-10,28.582778930664062,28.67338766434671,28.269767798544596,28.28624239941497,29658800
2013-07-11,29.39824867248535,29.46414707019052,28.747519277293815,28.829889132216728,53638300
2013-07-12,29.381776809692383,29.431200612574617,29.060529946479956,29.307645818682293,35501200
2013-07-15,29.793624877929688,29.834812941027323,29.307638412341262,29.373533657322994,34142600
2013-07-16,29.87600326538086,30.007796921388973,29.62065168214887,29.66183661048729,36378500
2013-07-17,29.43943977355957,29.974850170107274,29.233511972839178,29.93366523840497,37285100
2013-07-18,29.192317962646484,29.562988557008804,29.011103671564644,29.42295918925428,49547100
2013-07-19,25.864519119262695,26.910630653903002,25.55150970275457,26.688231500349932,248428500
2013-07-22,26.366992950439453,26.366992950439453,26.029273070333236,26.11164450087092,79040700
2013-07-23,26.210487365722656,26.391704816099338,26.119878640534317,26.28462149158507,65810400
2013-07-24,26.325803756713867,26.515256916491627,26.268144236007952,26.391702147353897,52803100
2013-07-25,25.856287002563477,26.07045204459651,25.74096796881646,26.04574172085301,63213000
2013-07-26,26.04574966430664,26.04574966430664,25.70802661614104,25.74921312011464,38633600
2013-07-29,25.979846954345703,26.029269176833914,25.864526340401042,25.92218586182131,28870700
2013-07-30,26.235200881958008,26.45760170215069,25.988086590148733,26.177541351867152,45799500
2013-07-31,26.22695541381836,26.39993395021951,26.119872116052424,26.334037140480422,43898400
2013-08-01,26.086929321289062,26.432888029177338,26.02926979849171,26.408177702895138,42557900
2013-08-02,26.26814842224121,26.276385722383953,26.004561102090836,26.103407132699406,29199900
2013-08-05,26.11164093017578,26.35875361689249,26.062217135949123,26.276382197618872,30984000
2013-08-06,26.012792587280273,26.08692670088852,25.848049763461063,25.98808069237619,36331500
2013-08-07,26.408174514770508,26.441120565099922,25.74096750582467,25.97984443840863,38078600
2013-08-08,27.09185028076172,27.240118490211685,26.39993301739775,26.556440095265845,59034400
2013-08-09,26.935354232788086,27.10009708510959,26.745901052391346,26.99301375976933,26800700
2013-08-12,27.075382232666016,27.157755225726024,26.73766081664098,26.73766081664098,25493700
2013-08-13,26.735275268554688,27.000719886875814,26.71868458436594,26.967538518498312,39464100
2013-08-14,26.834819793701172,27.67263205321888,26.295636725119852,26.660622332975663,48519600
2013-08-15,26.37029457092285,26.693805061370373,25.582254330600662,26.54449204049459,33338000
2013-08-16,26.378589630126953,26.536198002380303,26.262457978032433,26.370295868270286,32866300
2013-08-19,26.03848648071289,26.51960532320688,26.030191137303945,26.345407858143957,27902500
2013-08-20,26.22928237915039,26.461545720487265,26.021903491713694,26.079969327047912,22979600
2013-08-21,26.22098159790039,26.552785850402095,26.162915774603842,26.22098159790039,37409100
2013-08-22,26.86800193786621,26.95095537227169,26.62744172461527,26.702098233405216,31169900
2013-08-23,28.82565689086914,29.19893941153452,28.203520411210093,29.174051800590316,225493800
2013-08-26,28.327953338623047,28.75929857970197,28.228409208204596,28.5353321971361,72786800
2013-08-27,27.589689254760742,28.286482530569398,27.498445190892085,27.805365096798546,58522300
2013-08-28,27.390600204467773,27.871717514134417,27.3740095159482,27.697520031204267,44257400
2013-08-29,27.830245971679688,27.871721116163574,27.208109311369334,27.31594721850799,45284700
2013-08-30,27.705812454223633,27.772172033165308,27.448661570493947,27.68092484331446,42790200
2013-09-03,26.4449520111084,26.602560390578564,25.955539348225027,26.337115698107866,154507000
2013-09-04,25.880882263183594,26.10485022868513,25.80622574729137,26.038489057022613,142320600
2013-09-05,25.9057674407959,26.079966510158716,25.673504124545712,25.79793112713334,71644900
2013-09-06,25.83940315246582,26.038486649042582,25.822812465540675,25.972125483516994,75434900
2013-09-09,26.2624568939209,26.370294779707216,25.880880577261703,25.897469682465342,49628500
2013-09-10,26.86800193786621,26.876298863481743,26.3702939888332,26.46153960232926,56881200
2013-09-11,27.15833854675293,27.315945350755463,26.984137888870634,27.017319267929214,39087500
2013-09-12,27.11686134338379,27.191517867126045,27.03391105671488,27.14174896086494,32860200
2013-09-13,27.398895263671875,27.432076642281906,26.967546834792774,27.18322263140754,40899000
2013-09-16,27.20810890197754,27.788770409066977,27.15004306770366,27.689229430933278,52839700
2013-09-17,27.31594467163086,27.763883784733647,27.291060220130834,27.722405479766415,84716500
2013-09-18,27.63945198059082,27.705814729331745,27.232991219777734,27.36571355290956,64099900
2013-09-19,27.904897689819336,27.938079065429974,27.6394530136345,27.77217535172692,42026600
2013-09-20,27.19981575012207,27.772180342690117,27.116862296187833,27.714114507111503,102904900
2013-09-23,27.15833854675293,27.349126729814042,26.95925343675194,26.992434815810515,39826100
2013-09-24,26.91777801513672,27.266172998576764,26.66892400348662,27.266172998576764,40685000
2013-09-25,26.967546463012695,27.208106708093357,26.876302419618668,26.95095893828679,28907500
2013-09-26,27.183218002319336,27.374006150311644,27.033904988351463,27.075380122375897,28504000
2013-09-27,27.597980499267578,27.99614755138748,27.26617304032577,27.27446996719206,55348000
2013-09-30,27.60626792907715,27.63115553961651,27.12515070476232,27.374004659707904,39839500
2013-10-01,27.855131149291992,27.880015600931905,27.62286466470128,27.664339805551275,36718700
2013-10-02,28.13716697692871,28.22841419709689,27.614574439448656,27.672640276946442,46946800
2013-10-03,28.087387084960938,28.20351871454844,27.7223983470007,28.10397776980909,38703800
2013-10-04,28.103992462158203,28.19523969435096,27.88831661072965,27.94638245587936,33008100
2013-10-07,27.622867584228516,27.96296883810525,27.53991729376131,27.871721619980875,35069300
2013-10-08,27.382295608520508,27.647743386134156,27.20809817438135,27.631152702261467,41017600
2013-10-09,27.432077407836914,27.664340735888107,27.340830196288085,27.432077407836914,35878600
2013-10-10,28.004438400268555,28.11227628785755,27.589680701918695,27.631159003233773,42875100
2013-10-11,28.311365127563477,28.31965889031562,27.938082516706395,27.938082516706395,30033300
2013-10-14,28.576814651489258,28.618289800939245,28.021037522936,28.12058167883725,27757900
2013-10-15,28.609983444213867,29.024741084861883,28.593392758865985,28.75929328364545,47097800
2013-10-16,28.734413146972656,28.950088924489393,28.668053559979146,28.701231771300826,35111600
2013-10-17,28.9666805267334,29.02474952451079,28.51044762222975,28.57681038291786,31359200
2013-10-18,28.999860763549805,29.02474838000177,28.477268283315606,28.88372910127554,41811700
2013-10-21,29.024736404418945,29.19893382595663,28.958373673728875,29.0164394809081,27433500
2013-10-22,28.684642791748047,29.115987996185623,28.634870730766796,29.049628412560608,40438500
2013-10-23,28.004438400268555,28.609987424487453,27.929781887991574,28.493852610895395,58600500
2013-10-24,27.97125816345215,28.286471713036214,27.846829597219045,28.054208431374295,53209700
2013-10-25,29.63858985900879,30.103119700489312,29.42291721096288,29.763018455726094,113494000
2013-10-28,29.505859375,29.63858169825743,29.25700541443604,29.539040746901804,38383600
2013-10-29,29.464384078979492,29.63028777321914,29.24870832716302,29.555631269028787,31702200
2013-10-30,29.480981826782227,29.688360703170368,29.38973461487536,29.472684899690403,36997700
2013-10-31,29.37313461303711,29.605397868366502,29.315068799204763,29.580513423681076,41682300
2013-11-01,29.47269058227539,29.60541296217978,29.35655889540294,29.58882226914784,40264600
2013-11-04,29.81278419494629,29.845965572458383,29.489273675079186,29.52245505259128,28060700
2013-11-05,30.393442153930664,30.45150797573397,29.67176467983956,29.688355366690498,51681900
2013-11-06,31.670894622802734,31.704075994472614,30.741838366494495,30.89115137465918,88948800
2013-11-07,31.10682487487793,31.52987630086233,31.048759054926148,31.488401167232468,60437400
2013-11-08,31.339099884033203,31.3390998840332,30.974114141396633,31.2478526572863,36737800
2013-11-11,31.18149185180664,31.339098678263987,30.982406713441268,31.26444214692084,26872500
2013-11-12,30.990686416625977,31.189768279988712,30.8579641196011,31.00727709929773,31651600
2013-11-13,31.654306411743164,31.654306411743164,30.609118437225945,30.675478021404015,44957600
2013-11-14,31.538175582885742,31.6294227822998,31.2893215981611,31.41374700834837,46183700
2013-11-15,31.38886833190918,31.538181383074157,31.289327352582756,31.48011554810452,50601300
2013-11-18,30.85798454284668,31.173201393536832,30.75014661628271,30.982409998711635,53277500
2013-11-19,30.707529067993164,31.117072425574886,30.649019685704474,30.799465095364663,44275000
2013-11-20,30.991710662841797,31.26752518649955,30.807832188170497,30.85797854428144,32229900
2013-11-21,31.2591609954834,31.36781353312437,31.14214541992259,31.150505269494,23064700
2013-11-22,31.401254653930664,31.493193892839233,31.200662849356746,31.367821623718598,27982000
2013-11-25,31.45975685119629,31.71885801977799,31.401250649959913,31.702141506803475,30646800
2013-11-26,31.217365264892578,31.468109715492627,31.217365264892578,31.40124367843978,34465300
2013-11-27,31.42632484436035,31.560053764144264,31.334388802542428,31.40125166825991,26002100
2013-11-29,31.869291305541992,32.00302017003664,31.610190235681525,31.610190235681525,22090400
2013-12-02,32.136749267578125,32.41256365769638,31.810785357280345,31.835858523196283,42950400
2013-12-03,32.01974868774414,32.17019411527848,31.82751357219445,31.87765992247335,52109800
